ID,generation,school1,major type,major1_1,major1_2,major_data,job,class1,class2,class3,class4,re_registration,contest_award,nationality,inflow_route,whyBDA,what_to_gain,hope_for_group,previous_class_3,previous_class_4,previous_class_5,previous_class_6,previous_class_7,previous_class_8,major_field,desired_career_path,completed_semester,project_type,time_input,desired_job,certificate_acquisition,desired_certificate,desired_job_except_data,incumbents_level,incumbents_lecture,incumbents_company_level,incumbents_lecture_type,incumbents_lecture_scale,incumbents_lecture_scale_reason,interested_company,expected_domain,contest_participation,idea_contest,onedayclass_topic,completed
TRAIN_417,9,25,"복수 전공 ( 다중전공, 이중전공 포함 )",의약학,경영학,False,대학생,4,5.0,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,,"자연과학, 경영학",대학원 진학,7.0,팀,2.0,산림빅데이터 전문가,없음,"ADsP, 빅데이터 분석 기사, 정보처리기사",G. 자연과학계열 연구자,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,40명 전후의 인원에서 가장 많은 질의응답이 오갈 것 같습니다.,한국산림과학원,"A. 농업, 임업 및 어업",,,Python 응용,0
TRAIN_418,9,0,,,,False,대학생,8,,,,아니요,,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,,,대학원 진학,,팀,5.0,E. 소프트웨어 개발자,없음,"ADsP, SQLD, 빅데이터 분석 기사, 정보처리기사",D. 소프트웨어 개발자,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,너무 인원이 많아지면 집중도가 떨어지기 때문입니다,우아한형제들,J. 정보통신업,,,"머신러닝 / 딥러닝 응용, SQL 응용, 웹 크롤링",1
TRAIN_419,9,1,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,IT(컴퓨터 공학 포함),False,대학생,8,,,,아니요,,내국인,지인 추천,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,,경영학,취업,6.0,팀,2.0,C. 데이터 사이언티스트,ADsP,"SQLD, 빅데이터 분석 기사",A. 금융 / 보험 직무,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,다양한 현직자의 이야기를 들을 수 있어서,sk하이닉스,K. 금융 및 보험업,,,SQL 응용,0
TRAIN_420,9,6,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,IT(컴퓨터 공학 포함),False,대학생,6,,,,아니요,,내국인,인스타그램,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,,인문학,취업,7.0,팀,3.0,"C. 데이터 사이언티스트, G. PM/서비스 기획자",ADsP,"빅데이터 분석 기사, 정보처리기사",A. 금융 / 보험 직무,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,10명은 적은 것 같고 100명은 너무 많은 것 같음,토스,"M. 전문, 과학 및 기술 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용, 웹 크롤링",1
TRAIN_421,9,27,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,경영학,False,대학생,2,6.0,,,예,,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,공모전 경험,네. 오프라인으로 참여하고 싶어요,해당없음,해당없음,해당없음,해당없음,해당없음,"0001 : 파이썬 문법 기초반, 0004 : 데이터 분석 입문반 (머신러닝)",경영학,취업,7.0,팀,2.0,물류/SCM,없음,"ADsP, SQLD, 태블로 관련 자격증",B. 기획 / 전략 / 경영 직무,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,100명 이상의 리스너와 10명 이상의 현직자,"온라인으로 진행할 경우 인원의 규모는 크게 신경쓰이지 않음, 만약 오프라인인 경우 2번째 선택지가 더 집중할 수 있어서 적절할 것 같다.",삼성SDS,"C. 제조업, G. 도매 및 소매업",,,"데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용",0
TRAIN_422,9,56,"복수 전공 ( 다중전공, 이중전공 포함 )",사회과학,자연과학,False,대학생,6,,,,아니요,,내국인,에브리타임,"학회 가입 시 코딩 테스트, 면접 등을 보지 않아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,,경제통상학,대학원 진학,6.0,개인,2.0,"B. 데이터 분석가, C. 데이터 사이언티스트, G. PM/서비스 기획자","ADsP, SQLD","빅데이터 분석 기사, 정보처리기사, 구글 애널리스트","B. 기획 / 전략 / 경영 직무, D. 소프트웨어 개발자, F. PM / 서비스 기획자",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,3~50명 정도 신청을 받았을 때 노쇼 인원 빠지는 것까지 감안해서 강의에 집중하고 질의응답도 적당히 나오는 숫자가 갖춰지는 것 같습니다.,네이버 웹툰,"R. 예술, 스포츠 및 여가관련 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등), 웹 크롤링",1
TRAIN_423,9,33,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,4,5.0,,,예,,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,해당없음,해당없음,해당없음,해당없음,해당없음,0001 : 파이썬 문법 기초반,공학 (컴퓨터 공학 제외),취업,5.0,개인,3.0,반도체,ADsP,"SQLD, 빅데이터 분석 기사",G. 자연과학계열 연구자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,"최대한 많은 분들의 경험을 듣고 싶고, 참여 확률이 높았으면 좋겠습니다.",삼성전자,C. 제조업,,,"Python 응용, 머신러닝 / 딥러닝 응용",1
TRAIN_424,9,90,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,12,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,공모전 경험,네. 온라인으로 참여하고 싶어요,,,,,,,IT (컴퓨터 공학 포함),대학원 진학,2.0,팀,0.0,"B. 데이터 분석가, C. 데이터 사이언티스트, D. 인공지능 전문가",없음,"ADsP, SQLD, 빅데이터 분석 기사, 구글 애널리스트","A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,인원이 너무 많으면 정신 사나울 것 같아서,기업은행,"K. 금융 및 보험업, M. 전문, 과학 및 기술 서비스업",,,"Python 응용, 머신러닝 / 딥러닝 응용",0
TRAIN_425,9,1,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),경영학,False,취준생,7,13.0,,,아니요,,내국인,인스타그램,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,,자연과학,취업,8.0,팀,2.0,"B. 데이터 분석가, G. PM/서비스 기획자","ADsP, SQLD","빅데이터 분석 기사, 정보처리기사","F. PM / 서비스 기획자, G. 자연과학계열 연구자",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),스타트업 C-level,"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,집중력,"쏘카, 당근, CJ","M. 전문, 과학 및 기술 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용",0
TRAIN_426,9,8,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,IT(컴퓨터 공학 포함),False,대학생,8,,,,예,,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,해당없음,해당없음,해당없음,해당없음,0006 : 데이터 분석 전처리반(판다스),해당없음,자연과학,취업,8.0,개인,2.0,"A. 데이터 엔지니어, B. 데이터 분석가, C. 데이터 사이언티스트",없음,"ADsP, SQLD, 빅데이터 분석 기사, 정보처리기사, 태블로 관련 자격증, 구글 애널리스트","B. 기획 / 전략 / 경영 직무, C. MD, D. 소프트웨어 개발자",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,1번째는 신청이 힘들고 3번째는 그만한 시간을 내기가 힘듬,구글,"K. 금융 및 보험업, M. 전문, 과학 및 기술 서비스업, U. 국제 및 외국기관",,,"SQL 응용, 웹 크롤링",0
TRAIN_427,9,4,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,13,,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",인적 네트워크,네. 오프라인으로 참여하고 싶어요,,,,,,,IT (컴퓨터 공학 포함),취업,2.0,팀,2.0,C. 데이터 사이언티스트,없음,"ADsP, 빅데이터 분석 기사, 정보처리기사, 구글 애널리스트",D. 소프트웨어 개발자,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),오프라인,10명 내외의 강의 리스너와 1명의 현직자,집중도 향상,바이브컴퍼니,"M. 전문, 과학 및 기술 서비스업, R. 예술, 스포츠 및 여가관련 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0
TRAIN_428,9,17,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),False,대학생,2,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,,,,,,,자연과학,취업,5.0,개인,3.0,"B. 데이터 분석가, G. PM/서비스 기획자",없음,"ADsP, SQLD, 빅데이터 분석 기사, 구글 애널리스트","B. 기획 / 전략 / 경영 직무, E. UI/UX 디자이너, F. PM / 서비스 기획자",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,너무 적으면 못 들을 거 같아서,네카라쿠배,"N. 사업시설 관리, 사업 지원 및 임대 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용",1
TRAIN_429,9,39,단일 전공,인문학,,False,직장인,1,2.0,5.0,,아니요,,내국인,인스타그램,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,,인문학,이직,8.0,팀,4.0,B. 데이터 분석가,없음,"ADsP, SQLD, 빅데이터 분석 기사",B. 기획 / 전략 / 경영 직무,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),해외 기업 (빅테크),"온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,소규모 심화로 듣고 싶어서,없음,J. 정보통신업,,,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용",0
TRAIN_430,9,16,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,11,,,,아니요,,내국인,인스타그램,시간적으로 부담이 없어서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,,IT (컴퓨터 공학 포함),대학원 진학,8.0,팀,2.0,C. 데이터 사이언티스트,없음,"ADsP, SQLD, 빅데이터 분석 기사, 정보처리기사","A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, G. 자연과학계열 연구자",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,관심있는 다양한 분야의 현직자 이야기를 듣고 싶어서,로얄 캐닌,"G. 도매 및 소매업, K. 금융 및 보험업, O. 공공 행정, 국방 및 사회보장 행정, U. 국제 및 외국기관",,,"Python 응용, 머신러닝 / 딥러닝 응용, SQL 응용",0
TRAIN_431,9,20,단일 전공,경영학,,False,대학생,2,,,,아니요,,내국인,기존 학회원 또는 운영진,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,,경영학,취업,7.0,팀,2.0,G. PM/서비스 기획자,없음,"SQLD, 구글 애널리스트","B. 기획 / 전략 / 경영 직무, C. MD, E. UI/UX 디자이너, F. PM / 서비스 기획자, H. 마케터 / 영업관리",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,최대한 많은 현직자분들의 이야기를 듣고 싶어요,네이버,"J. 정보통신업, M. 전문, 과학 및 기술 서비스업, R. 예술, 스포츠 및 여가관련 서비스업",,,"데이터 시각화 (Matplotlib, Seaborn 등)",1
TRAIN_432,9,76,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,1,,,,아니요,,내국인,인스타그램,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,,IT (컴퓨터 공학 포함),취업,4.0,팀,2.0,"B. 데이터 분석가, D. 인공지능 전문가, E. 소프트웨어 개발자",없음,"빅데이터 분석 기사, 정보처리기사, 구글 애널리스트","A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, D. 소프트웨어 개발자",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,인원이 적당해야 물어보고 싶은 내용을 물어볼수 있을거같아서,APPLE,"M. 전문, 과학 및 기술 서비스업",,,Python 응용,0
TRAIN_433,9,8,단일 전공,자연과학,,True,대학생,6,,,,예,,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,프로젝트 경험,네. 오프라인으로 참여하고 싶어요,해당없음,해당없음,해당없음,0006 : 데이터 분석 전처리반(판다스),해당없음,해당없음,자연과학,취업,5.0,팀,3.0,A. 데이터 엔지니어,ADsP,"SQLD, 빅데이터 분석 기사, 정보처리기사","A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, F. PM / 서비스 기획자",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,인원이 적당해야 그 강의의 퀄리티가 올라갈 것 같다,"삼성전자, 삼성증권","C. 제조업, K. 금융 및 보험업",,,머신러닝 / 딥러닝 응용,0
TRAIN_434,9,16,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,경영학,False,대학생,2,,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,,"경영학, 인문학",취업,6.0,팀,2.0,"B. 데이터 분석가, F. UI/UX 디자이너, G. PM/서비스 기획자, J. MD",없음,"SQLD, 빅데이터 분석 기사, 구글 애널리스트","B. 기획 / 전략 / 경영 직무, C. MD, F. PM / 서비스 기획자, H. 마케터 / 영업관리",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,인원이 너무 적으면 부담스럽고 인원이 너무 많으면 집중력이 떨어져서,sk,"F. 건설업, G. 도매 및 소매업, U. 국제 및 외국기관",,,SQL 응용,0
